feature,importance
Total Charges_6297.65,0.0
Total Charges_1957.1,0.0
Total Charges_6293.2,0.0
Total Charges_6292.7,0.0
Total Charges_6375.8,0.0
Total Charges_1955.4,0.0
Total Charges_637.55,0.0
Total Charges_6369.45,0.0
Total Charges_6367.2,0.0
Total Charges_6365.35,0.0
Total Charges_6362.35,0.0
Total Charges_6352.4,0.0
Total Charges_1952.8,0.0
Total Charges_635.6,0.0
Total Charges_1952.25,0.0
Total Charges_6342.7,0.0
Total Charges_6339.3,0.0
Total Charges_6332.75,0.0
Total Charges_1993.25,0.0
Total Charges_633.85,0.0
Total Charges_6413.65,0.0
Total Charges_641.25,0.0
Total Charges_1992.95,0.0
Total Charges_6404,0.0
Total Charges_6396.45,0.0
Total Charges_6392.85,0.0
Total Charges_639.7,0.0
Total Charges_639.65,0.0
Total Charges_639.45,0.0
Total Charges_6388.65,0.0
Total Charges_6385.95,0.0
Total Charges_1992.2,0.0
Total Charges_638.95,0.0
Total Charges_638.55,0.0
Total Charges_199.85,0.0
Total Charges_6376.55,0.0
Total Charges_6463.15,0.0
Total Charges_6460.55,0.0
Total Charges_646.85,0.0
Total Charges_1985.15,0.0
Total Charges_198.6,0.0
Total Charges_198.5,0.0
Total Charges_198.1,0.0
Total Charges_6444.05,0.0
Total Charges_6441.85,0.0
Total Charges_6441.4,0.0
Total Charges_644.5,0.0
Total Charges_198,0.0
Total Charges_6425.65,0.0
Total Charges_6424.7,0.0
Total Charges_6423,0.0
Total Charges_1978.65,0.0
Total Charges_6538.45,0.0
Total Charges_20.65,0.0
Total Charges_653.95,0.0
Total Charges_653.9,0.0
Total Charges_20.35,0.0
Total Charges_6521.9,0.0
Total Charges_1747.85,0.0
Total Charges_6519.75,0.0
Total Charges_1747.2,0.0
Total Charges_6511.25,0.0
Total Charges_651.55,0.0
Total Charges_1745.2,0.0
Total Charges_6503.2,0.0
Total Charges_65.95,0.0
Total Charges_6471.85,0.0
Total Charges_6470.1,0.0
Total Charges_1743.05,0.0
Total Charges_1192.7,0.0
Total Charges_1192.3,0.0
Total Charges_1191.2,0.0
Total Charges_1742.95,0.0
Total Charges_119.75,0.0
Total Charges_119.5,0.0
Total Charges_1188.2,0.0
Total Charges_1187.05,0.0
Total Charges_1184,0.0
Total Charges_1742.75,0.0
Total Charges_174.7,0.0
Total Charges_1180.95,0.0
Total Charges_1177.95,0.0
Total Charges_654.55,0.0
Total Charges_654.5,0.0
Total Charges_663.55,0.0
Total Charges_6613.65,0.0
Total Charges_661.55,0.0
Total Charges_661.25,0.0
Total Charges_66.95,0.0
Total Charges_6597.25,0.0
Total Charges_1739.6,0.0
Total Charges_6595,0.0
Total Charges_659.45,0.0
Total Charges_6589.6,0.0
Total Charges_6588.95,0.0
Total Charges_6585.2,0.0
Total Charges_657.5,0.0
Total Charges_6563.4,0.0
Total Charges_6562.9,0.0
Total Charges_6549.45,0.0
Total Charges_6688.95,0.0
Total Charges_6687.85,0.0
Total Charges_6683.4,0.0
Total Charges_6671.7,0.0
Total Charges_6669.45,0.0
Total Charges_6669.05,0.0
Total Charges_202.25,0.0
Total Charges_202.15,0.0
Total Charges_6668,0.0
Total Charges_666,0.0
Total Charges_6654.1,0.0
Total Charges_6652.45,0.0
Total Charges_2019.8,0.0
Total Charges_664.4,0.0
Total Charges_6638.35,0.0
Total Charges_6631.85,0.0
Total Charges_672.7,0.0
Total Charges_2018.4,0.0
Total Charges_2016.45,0.0
Total Charges_2015.8,0.0
Total Charges_6710.5,0.0
Total Charges_6705.7,0.0
Total Charges_6703.5,0.0
Total Charges_6700.05,0.0
Total Charges_670.35,0.0
Total Charges_2015.35,0.0
Total Charges_6697.35,0.0
Total Charges_6697.2,0.0
Total Charges_6692.65,0.0
Total Charges_6690.75,0.0
Total Charges_2011.4,0.0
Total Charges_669,0.0
Total Charges_6770.5,0.0
Total Charges_677.9,0.0
Total Charges_201.95,0.0
Total Charges_6766.95,0.0
Total Charges_676.15,0.0
Total Charges_6758.45,0.0
Total Charges_6747.35,0.0
Total Charges_2006.1,0.0
Total Charges_6744.2,0.0
Total Charges_6741.15,0.0
Total Charges_6733.15,0.0
Total Charges_6733,0.0
Total Charges_2003.6,0.0
Total Charges_673.1,0.0
Total Charges_6725.5,0.0
Total Charges_6721.6,0.0
Total Charges_6819.45,0.0
Total Charges_2000.2,0.0
Total Charges_680.05,0.0
Total Charges_68.8,0.0
Total Charges_68.45,0.0
Total Charges_68.35,0.0
Total Charges_200.2,0.0
Total Charges_679.85,0.0
Total Charges_679.8,0.0
Total Charges_679.55,0.0
Total Charges_679,0.0
Total Charges_6782.15,0.0
Total Charges_678.8,0.0
Total Charges_2021.2,0.0
Total Charges_6779.05,0.0
Total Charges_6770.85,0.0
Total Charges_1164.05,0.0
Total Charges_1162.85,0.0
Total Charges_6859.05,0.0
Total Charges_6858.9,0.0
Total Charges_6856.95,0.0
Total Charges_6851.65,0.0
Total Charges_6849.75,0.0
Total Charges_2020.9,0.0
Total Charges_1730.65,0.0
Total Charges_6841.3,0.0
Total Charges_6840.95,0.0
Total Charges_1725.95,0.0
Total Charges_684.05,0.0
Total Charges_683.75,0.0
Total Charges_1724.15,0.0
Total Charges_6823.4,0.0
Total Charges_6871.7,0.0
Total Charges_6869.7,0.0
Total Charges_1718.35,0.0
Total Charges_686.95,0.0
Total Charges_1715.15,0.0
Total Charges_1175.85,0.0
Total Charges_1175.6,0.0
Total Charges_1170.55,0.0
Total Charges_1170.5,0.0
Total Charges_117.05,0.0
Total Charges_1167.8,0.0
Total Charges_1167.6,0.0
Total Charges_1715.1,0.0
Total Charges_1714.95,0.0
Total Charges_1165.6,0.0
Total Charges_1164.3,0.0
Total Charges_69.9,0.0
Total Charges_69.85,0.0
Total Charges_69.6,0.0
Total Charges_69.5,0.0
Total Charges_69.25,0.0
Total Charges_69.2,0.0
Total Charges_6891.45,0.0
Total Charges_6891.4,0.0
Total Charges_689.75,0.0
Total Charges_689.35,0.0
Total Charges_207.35,0.0
Total Charges_6889.8,0.0
Total Charges_6885.75,0.0
Total Charges_688.5,0.0
Total Charges_688.2,0.0
Total Charges_6873.75,0.0
Total Charges_6914.95,0.0
Total Charges_6912.7,0.0
Total Charges_690.5,0.0
Total Charges_1161.75,0.0
Total Charges_1160.75,0.0
Total Charges_2067,0.0
Total Charges_2065.4,0.0
Total Charges_116.6,0.0
Total Charges_1158.85,0.0
Total Charges_1155.6,0.0
Total Charges_206.6,0.0
Total Charges_115.95,0.0
Total Charges_1149.65,0.0
Total Charges_1147.85,0.0
Total Charges_1147,0.0
Total Charges_690.25,0.0
Total Charges_206.15,0.0
Total Charges_6991.9,0.0
Total Charges_6991.6,0.0
Total Charges_6985.65,0.0
Total Charges_6982.5,0.0
Total Charges_697.65,0.0
Total Charges_696.8,0.0
Total Charges_696.35,0.0
Total Charges_6954.15,0.0
Total Charges_6937.95,0.0
Total Charges_6936.85,0.0
Total Charges_693.3,0.0
Total Charges_6929.4,0.0
Total Charges_6925.9,0.0
Total Charges_692.55,0.0
Total Charges_692.35,0.0
Total Charges_1146.65,0.0
Total Charges_1140.05,0.0
Total Charges_1139.2,0.0
Total Charges_2053.05,0.0
Total Charges_1135.7,0.0
Total Charges_1134.25,0.0
Total Charges_1133.9,0.0
Total Charges_1131.5,0.0
Total Charges_1131.2,0.0
Total Charges_1130.85,0.0
Total Charges_1130,0.0
Total Charges_113.95,0.0
Total Charges_70.25,0.0
Total Charges_70.15,0.0
Total Charges_70.05,0.0
Total Charges_6994.8,0.0
Total Charges_7035.6,0.0
Total Charges_7031.45,0.0
Total Charges_7031.3,0.0
Total Charges_7030.65,0.0
Total Charges_703.55,0.0
Total Charges_702.9,0.0
Total Charges_702.05,0.0
Total Charges_2049.05,0.0
Total Charges_7015.9,0.0
Total Charges_701.05,0.0
Total Charges_7008.15,0.0
Total Charges_7002.95,0.0
Total Charges_2048.8,0.0
Total Charges_2044.95,0.0
Total Charges_70.5,0.0
Total Charges_70.35,0.0
Total Charges_71.55,0.0
Total Charges_71.25,0.0
Total Charges_2044.75,0.0
Total Charges_71.1,0.0
Total Charges_204.7,0.0
Total Charges_708.8,0.0
Total Charges_2036.55,0.0
Total Charges_7069.3,0.0
Total Charges_7061.65,0.0
Total Charges_2033.85,0.0
Total Charges_2033.05,0.0
Total Charges_705.45,0.0
Total Charges_2030.75,0.0
Total Charges_7040.85,0.0
Total Charges_704.3,0.0
Total Charges_7039.05,0.0
Total Charges_7118.9,0.0
Total Charges_7113.75,0.0
Total Charges_711.95,0.0
Total Charges_113.1,0.0
Total Charges_1129.35,0.0
Total Charges_2024.1,0.0
Total Charges_1126.35,0.0
Total Charges_1125.6,0.0
Total Charges_1125.2,0.0
Total Charges_1123.15,0.0
Total Charges_1121.05,0.0
Total Charges_112.75,0.0
Total Charges_711.9,0.0
Total Charges_711.15,0.0
Total Charges_7107,0.0
Total Charges_7104.2,0.0
Total Charges_7188.5,0.0
Total Charges_2096.1,0.0
Total Charges_7181.25,0.0
Total Charges_718.1,0.0
Total Charges_7176.55,0.0
Total Charges_2094.9,0.0
Total Charges_717.5,0.0
Total Charges_7168.25,0.0
Total Charges_716.4,0.0
Total Charges_2093.9,0.0
Total Charges_7149.35,0.0
Total Charges_7142.5,0.0
Total Charges_7138.65,0.0
Total Charges_7133.45,0.0
Total Charges_712.75,0.0
Total Charges_712.25,0.0
Total Charges_7251.7,0.0
Total Charges_2093.4,0.0
Total Charges_7244.7,0.0
Total Charges_209.9,0.0
Total Charges_723.4,0.0
Total Charges_723.35,0.0
Total Charges_2088.8,0.0
Total Charges_7227.45,0.0
Total Charges_7222.75,0.0
Total Charges_2085.45,0.0
Total Charges_7210.85,0.0
Total Charges_2083.1,0.0
Total Charges_720.05,0.0
Total Charges_72.1,0.0
Total Charges_72,0.0
Total Charges_7195.35,0.0
Total Charges_7320.9,0.0
Total Charges_731.3,0.0
Total Charges_7308.95,0.0
Total Charges_7303.05,0.0
Total Charges_730.4,0.0
Total Charges_2080.1,0.0
Total Charges_208.85,0.0
Total Charges_208.45,0.0
Total Charges_7297.75,0.0
Total Charges_7291.75,0.0
Total Charges_729.95,0.0
Total Charges_7283.25,0.0
Total Charges_727.85,0.0
Total Charges_2077.95,0.0
Total Charges_726.1,0.0
Total Charges_7251.9,0.0
Total Charges_739.35,0.0
Total Charges_7388.45,0.0
Total Charges_7383.7,0.0
Total Charges_7382.85,0.0
Total Charges_2076.05,0.0
Total Charges_7379.8,0.0
Total Charges_7365.7,0.0
Total Charges_7365.3,0.0
Total Charges_2070.05,0.0
Total Charges_735.5,0.0
Total Charges_7346.2,0.0
Total Charges_734.6,0.0
Total Charges_2130.55,0.0
Total Charges_733.55,0.0
Total Charges_733.35,0.0
Total Charges_7323.15,0.0
Total Charges_2130.45,0.0
Total Charges_213.35,0.0
Total Charges_1118.8,0.0
Total Charges_1117.55,0.0
Total Charges_1115.15,0.0
Total Charges_1114.85,0.0
Total Charges_1113.95,0.0
Total Charges_1112.3,0.0
Total Charges_1111.2,0.0
Total Charges_1110.5,0.0
Total Charges_2119.5,0.0
Total Charges_1110.05,0.0
Total Charges_111.65,0.0
Total Charges_74,0.0
Total Charges_7396.15,0.0
Total Charges_739.9,0.0
Total Charges_745.3,0.0
Total Charges_7446.9,0.0
Total Charges_7430.75,0.0
Total Charges_743.75,0.0
Total Charges_743.5,0.0
Total Charges_2111.45,0.0
Total Charges_7422.1,0.0
Total Charges_7412.25,0.0
Total Charges_741.7,0.0
Total Charges_741.5,0.0
Total Charges_741.4,0.0
Total Charges_741,0.0
Total Charges_7405.5,0.0
Total Charges_74.45,0.0
Total Charges_74.3,0.0
Total Charges_74.2,0.0
Total Charges_75.8,0.0
Total Charges_75.75,0.0
Total Charges_75.6,0.0
Total Charges_75.55,0.0
Total Charges_75.5,0.0
Total Charges_75.45,0.0
Total Charges_75.1,0.0
Total Charges_7475.1,0.0
Total Charges_2111.3,0.0
Total Charges_747.2,0.0
Total Charges_7467.5,0.0
Total Charges_746.5,0.0
Total Charges_746.05,0.0
Total Charges_7459.05,0.0
Total Charges_7459,0.0
Total Charges_7455.45,0.0
Total Charges_211.95,0.0
Total Charges_755.5,0.0
Total Charges_755.4,0.0
Total Charges_7548.1,0.0
Total Charges_2104.55,0.0
Total Charges_7544,0.0
Total Charges_210.75,0.0
Total Charges_754.5,0.0
Total Charges_754,0.0
Total Charges_7530.8,0.0
Total Charges_7521.95,0.0
Total Charges_210.65,0.0
Total Charges_7511.9,0.0
Total Charges_7511.3,0.0
Total Charges_751.65,0.0
Total Charges_750.1,0.0
Total Charges_210.3,0.0
Total Charges_21.1,0.0
Total Charges_76.65,0.0
Total Charges_76.2,0.0
Total Charges_759.55,0.0
Total Charges_7589.8,0.0
Total Charges_7581.5,0.0
Total Charges_21.05,0.0
Total Charges_757.95,0.0
Total Charges_757.1,0.0
Total Charges_7567.2,0.0
Total Charges_1688.9,0.0
Total Charges_756.4,0.0
Total Charges_7556.9,0.0
Total Charges_217.45,0.0
Total Charges_7550.3,0.0
Total Charges_1095.65,0.0
Total Charges_217.1,0.0
Total Charges_7674.55,0.0
Total Charges_767.55,0.0
Total Charges_7665.8,0.0
Total Charges_2169.75,0.0
Total Charges_765.5,0.0
Total Charges_765.45,0.0
Total Charges_764.95,0.0
Total Charges_764.55,0.0
Total Charges_2168.9,0.0
Total Charges_7634.25,0.0
Total Charges_763.1,0.0
Total Charges_7629.85,0.0
Total Charges_7624.2,0.0
Total Charges_762.5,0.0
Total Charges_77.6,0.0
Total Charges_7690.9,0.0
Total Charges_7689.8,0.0
Total Charges_111.05,0.0
Total Charges_1108.6,0.0
Total Charges_216.45,0.0
Total Charges_1108,0.0
Total Charges_1107.25,0.0
Total Charges_1107.2,0.0
Total Charges_1105.4,0.0
Total Charges_216.2,0.0
Total Charges_110.15,0.0
Total Charges_110.05,0.0
Total Charges_1181.75,0.0
Total Charges_1097.15,0.0
Total Charges_1096.65,0.0
Total Charges_776.25,0.0
Total Charges_7758.9,0.0
Total Charges_2157.5,0.0
Total Charges_775.3,0.0
Total Charges_7746.7,0.0
Total Charges_7737.55,0.0
Total Charges_2157.3,0.0
Total Charges_7726.35,0.0
Total Charges_772.4,0.0
Total Charges_7719.5,0.0
Total Charges_7713.55,0.0
Total Charges_7711.25,0.0
Total Charges_771.95,0.0
Total Charges_7707.7,0.0
Total Charges_770.5,0.0
Total Charges_770.4,0.0
Total Charges_7839.85,0.0
Total Charges_2156.25,0.0
Total Charges_781.25,0.0
Total Charges_7806.6,0.0
Total Charges_780.15,0.0
Total Charges_780.1,0.0
Total Charges_78.95,0.0
Total Charges_78.9,0.0
Total Charges_78.65,0.0
Total Charges_78.45,0.0
Total Charges_779.2,0.0
Total Charges_7789.6,0.0
Total Charges_7782.85,0.0
Total Charges_7774.05,0.0
Total Charges_777.3,0.0
Total Charges_7767.25,0.0
Total Charges_788.05,0.0
Total Charges_7878.3,0.0
Total Charges_7875,0.0
Total Charges_7869.05,0.0
Total Charges_7862.25,0.0
Total Charges_786.5,0.0
Total Charges_786.3,0.0
Total Charges_7854.15,0.0
Total Charges_7853.7,0.0
Total Charges_785.75,0.0
Total Charges_7848.5,0.0
Total Charges_2151.6,0.0
Total Charges_215.25,0.0
Total Charges_215.2,0.0
Total Charges_784.45,0.0
Total Charges_784.25,0.0
Total Charges_791.75,0.0
Total Charges_7904.25,0.0
Total Charges_79.95,0.0
Total Charges_79.8,0.0
Total Charges_79.65,0.0
Total Charges_79.6,0.0
Total Charges_79.25,0.0
Total Charges_79.2,0.0
Total Charges_79.15,0.0
Total Charges_7898.45,0.0
Total Charges_789.55,0.0
Total Charges_7887.25,0.0
Total Charges_2142.8,0.0
Total Charges_7880.25,0.0
Total Charges_788.6,0.0
Total Charges_788.55,0.0
Total Charges_214.4,0.0
Total Charges_1083,0.0
Total Charges_1082.75,0.0
Total Charges_1081.25,0.0
Total Charges_797.25,0.0
Total Charges_7966.9,0.0
Total Charges_7965.95,0.0
Total Charges_7962.2,0.0
Total Charges_795.65,0.0
Total Charges_795.15,0.0
Total Charges_218.5,0.0
Total Charges_7942.15,0.0
Total Charges_2172.05,0.0
Total Charges_7930.55,0.0
Total Charges_793.55,0.0
Total Charges_7920.7,0.0
Total Charges_7990.05,0.0
Total Charges_799,0.0
Total Charges_7984.15,0.0
Total Charges_7982.5,0.0
Total Charges_1093.4,0.0
Total Charges_1093.1,0.0
Total Charges_1713.1,0.0
Total Charges_109.8,0.0
Total Charges_109.6,0.0
Total Charges_109.5,0.0
Total Charges_109.3,0.0
Total Charges_109.25,0.0
Total Charges_109.2,0.0
Total Charges_1088.25,0.0
Total Charges_1087.7,0.0
Total Charges_1712.9,0.0
Total Charges_1710.15,0.0
Total Charges_171,0.0
Total Charges_8035.95,0.0
Total Charges_8033.1,0.0
Total Charges_1706.45,0.0
Total Charges_8016.6,0.0
Total Charges_8013.55,0.0
Total Charges_8012.75,0.0
Total Charges_1701.65,0.0
Total Charges_800.3,0.0
Total Charges_80.95,0.0
Total Charges_80.85,0.0
Total Charges_80.8,0.0
Total Charges_1700.9,0.0
Total Charges_7998.8,0.0
Total Charges_7993.3,0.0
Total Charges_8126.65,0.0
Total Charges_8124.2,0.0
Total Charges_170.5,0.0
Total Charges_811.8,0.0
Total Charges_811.65,0.0
Total Charges_8100.55,0.0
Total Charges_1699.15,0.0
Total Charges_810.45,0.0
Total Charges_810.3,0.0
Total Charges_81.95,0.0
Total Charges_81.1,0.0
Total Charges_81,0.0
Total Charges_1696.2,0.0
Total Charges_806.95,0.0
Total Charges_8058.85,0.0
Total Charges_8058.55,0.0
Total Charges_814.75,0.0
Total Charges_1691.9,0.0
Total Charges_1077.5,0.0
Total Charges_1077.05,0.0
Total Charges_1074.3,0.0
Total Charges_1072.6,0.0
Total Charges_1071.4,0.0
Total Charges_1070.7,0.0
Total Charges_169.05,0.0
Total Charges_1689.45,0.0
Total Charges_107.25,0.0
Total Charges_1068.15,0.0
Total Charges_1067.65,0.0
Total Charges_813.45,0.0
Total Charges_813.3,0.0
Total Charges_220.35,0.0
Total Charges_828.05,0.0
Total Charges_827.7,0.0
Total Charges_827.05,0.0
Total Charges_826,0.0
Total Charges_8244.3,0.0
Total Charges_2199.05,0.0
Total Charges_821.6,0.0
Total Charges_82.9,0.0
Total Charges_82.7,0.0
Total Charges_82.15,0.0
Total Charges_819.95,0.0
Total Charges_8182.75,0.0
Total Charges_818.45,0.0
Total Charges_8166.8,0.0
Total Charges_2198.9,0.0
Total Charges_8152.3,0.0
Total Charges_833.55,0.0
Total Charges_832.05,0.0
Total Charges_2196.45,0.0
Total Charges_8310.55,0.0
Total Charges_831.75,0.0
Total Charges_8308.9,0.0
Total Charges_8306.05,0.0
Total Charges_830.8,0.0
Total Charges_2196.3,0.0
Total Charges_83.75,0.0
Total Charges_83.4,0.0
Total Charges_83.3,0.0
Total Charges_2193.65,0.0
Total Charges_829.55,0.0
Total Charges_8289.2,0.0
Total Charges_828.85,0.0
Total Charges_84.2,0.0
Total Charges_8399.15,0.0
Total Charges_1067.05,0.0
Total Charges_2193.2,0.0
Total Charges_1060.6,0.0
Total Charges_106.2,0.0
Total Charges_1059.55,0.0
Total Charges_1057.85,0.0
Total Charges_1057.55,0.0
Total Charges_1055.9,0.0
Total Charges_838.7,0.0
Total Charges_837.5,0.0
Total Charges_835.15,0.0
Total Charges_8349.45,0.0
Total Charges_834.1,0.0
Total Charges_8331.95,0.0
Total Charges_2191.7,0.0
Total Charges_219.35,0.0
Total Charges_2188.45,0.0
Total Charges_847.8,0.0
Total Charges_2187.15,0.0
Total Charges_846,0.0
Total Charges_845.6,0.0
Total Charges_845.25,0.0
Total Charges_8443.7,0.0
Total Charges_844.45,0.0
Total Charges_8436.25,0.0
Total Charges_8424.9,0.0
Total Charges_842.9,0.0
Total Charges_842.25,0.0
Total Charges_84.75,0.0
Total Charges_84.4,0.0
Total Charges_86,0.0
Total Charges_857.8,0.0
Total Charges_856.5,0.0
Total Charges_856.35,0.0
Total Charges_855.1,0.0
Total Charges_8547.15,0.0
Total Charges_854.8,0.0
Total Charges_854.45,0.0
Total Charges_8529.5,0.0
Total Charges_852.7,0.0
Total Charges_851.8,0.0
Total Charges_85.7,0.0
Total Charges_85.1,0.0
Total Charges_85,0.0
Total Charges_849.9,0.0
Total Charges_849.1,0.0
Total Charges_864.55,0.0
Total Charges_864.2,0.0
Total Charges_2186.4,0.0
Total Charges_2184.6,0.0
Total Charges_2181.55,0.0
Total Charges_1054.75,0.0
Total Charges_1051.05,0.0
Total Charges_105.5,0.0
Total Charges_1049.05,0.0
Total Charges_218.55,0.0
Total Charges_1045.25,0.0
Total Charges_1043.8,0.0
Total Charges_2221.55,0.0
Total Charges_2220.1,0.0
Total Charges_222.65,0.0
Total Charges_86.05,0.0
Total Charges_880.05,0.0
Total Charges_88.8,0.0
Total Charges_879.8,0.0
Total Charges_877.35,0.0
Total Charges_876.75,0.0
Total Charges_2215.25,0.0
Total Charges_870.25,0.0
Total Charges_2212.55,0.0
Total Charges_868.5,0.0
Total Charges_8672.45,0.0
Total Charges_8670.1,0.0
Total Charges_867.3,0.0
Total Charges_867.1,0.0
Total Charges_866.4,0.0
Total Charges_865.1,0.0
Total Charges_2210.2,0.0
Total Charges_893.2,0.0
Total Charges_893,0.0
Total Charges_892.7,0.0
Total Charges_221.9,0.0
Total Charges_89.9,0.0
Total Charges_89.75,0.0
Total Charges_221.1,0.0
Total Charges_89.3,0.0
Total Charges_89.25,0.0
Total Charges_89.1,0.0
Total Charges_89.05,0.0
Total Charges_888.65,0.0
Total Charges_887.35,0.0
Total Charges_886.7,0.0
Total Charges_886.4,0.0
Total Charges_2209.15,0.0
Total Charges_906.85,0.0
Total Charges_2208.75,0.0
Total Charges_903.7,0.0
Total Charges_902.25,0.0
Total Charges_902,0.0
Total Charges_901.25,0.0
Total Charges_90.85,0.0
Total Charges_90.75,0.0
Total Charges_2208.05,0.0
Total Charges_90.1,0.0
Total Charges_90.05,0.0
Total Charges_2200.25,0.0
Total Charges_898.35,0.0
Total Charges_897.75,0.0
Total Charges_896.9,0.0
Total Charges_893.55,0.0
Total Charges_91.4,0.0
Total Charges_909.25,0.0
Total Charges_908.75,0.0
Total Charges_220.95,0.0
Total Charges_1031.7,0.0
Total Charges_1031.4,0.0
Total Charges_1031.1,0.0
Total Charges_1029.8,0.0
Total Charges_1027.25,0.0
Total Charges_1025.95,0.0
Total Charges_1025.15,0.0
Total Charges_220.75,0.0
Total Charges_1024.7,0.0
Total Charges_220.45,0.0
Total Charges_1024,0.0
Total Charges_2254.2,0.0
Total Charges_926.2,0.0
Total Charges_923.85,0.0
Total Charges_921.55,0.0
Total Charges_225.75,0.0
Total Charges_2249.95,0.0
Total Charges_92.65,0.0
Total Charges_92.5,0.0
Total Charges_919.4,0.0
Total Charges_918.7,0.0
Total Charges_2249.1,0.0
Total Charges_917.15,0.0
Total Charges_2244.95,0.0
Total Charges_914.6,0.0
Total Charges_914.4,0.0
Total Charges_914.3,0.0
Total Charges_2243.9,0.0
Total Charges_224.85,0.0
Total Charges_937.5,0.0
Total Charges_937.1,0.0
Total Charges_935.9,0.0
Total Charges_931.9,0.0
Total Charges_931.75,0.0
Total Charges_930.95,0.0
Total Charges_930.4,0.0
Total Charges_224.5,0.0
Total Charges_93.45,0.0
Total Charges_93.4,0.0
Total Charges_929.45,0.0
Total Charges_224.05,0.0
Total Charges_927.35,0.0
Total Charges_2239.4,0.0
Total Charges_926.25,0.0
Total Charges_1022.5,0.0
Total Charges_1021.55,0.0
Total Charges_1020.75,0.0
Total Charges_1017.35,0.0
Total Charges_1016.7,0.0
Total Charges_1013.6,0.0
Total Charges_1013.35,0.0
Total Charges_1012.4,0.0
Total Charges_1011.8,0.0
Total Charges_1011.5,0.0
Total Charges_1010,0.0
Total Charges_2236.2,0.0
Total Charges_101.45,0.0
Total Charges_1009.25,0.0
Total Charges_94,0.0
Total Charges_939.8,0.0
Total Charges_2231.05,0.0
Total Charges_957.1,0.0
Total Charges_2227.8,0.0
Total Charges_950.2,0.0
Total Charges_95.85,0.0
Total Charges_95.6,0.0
Total Charges_949.85,0.0
Total Charges_949.8,0.0
Total Charges_946.95,0.0
Total Charges_943.85,0.0
Total Charges_943.1,0.0
Total Charges_943,0.0
Total Charges_2224.5,0.0
Total Charges_940.35,0.0
Total Charges_2276.1,0.0
Total Charges_2275.1,0.0
Total Charges_973.95,0.0
Total Charges_964.9,0.0
Total Charges_1008.7,0.0
Total Charges_1007.8,0.0
Total Charges_1006.9,0.0
Total Charges_1003.05,0.0
Total Charges_1001.5,0.0
Total Charges_100.8,0.0
Total Charges_2274.35,0.0
Total Charges_2272.8,0.0
Total Charges_962.25,0.0
Total Charges_961.4,0.0
Total Charges_96.85,0.0
Total Charges_96.8,0.0
Total Charges_96.45,0.0
Total Charges_958.45,0.0
Total Charges_979.05,0.0
Total Charges_999.8,0.0
Total Charges_999.45,0.0
Total Charges_998.1,0.0
Total Charges_996.95,0.0
Total Charges_973.65,0.0
Total Charges_973.35,0.0
Total Charges_973.1,0.0
Total Charges_2271.85,0.0
Total Charges_970.55,0.0
Total Charges_970.45,0.0
Total Charges_970.4,0.0
Total Charges_97,0.0
Total Charges_969.85,0.0
Total Charges_227.45,0.0
Total Charges_966.55,0.0
